,Area Type,Area Name,Year,Month,Date,Industry Title,Industry Current Employment,Regional Labor Force,Regional Employment,Regional Unemployment,Regional Unemployment Rate
443122,State,California,2023,April,04/1/2023,Apparel Manufacturing,27600,19200800,18406300,794500,4.1
443123,State,California,2023,April,04/1/2023,Paper Manufacturing,20100,19200800,18406300,794500,4.1
443124,State,California,2023,April,04/1/2023,            Computer and Peripheral Equipment Manufacturing,85600,19200800,18406300,794500,4.1
443125,State,California,2023,April,04/1/2023,Local Government,1812500,19200800,18406300,794500,4.1
443126,State,California,2023,April,04/1/2023,          Federal Government excluding Department of Defense,188000,19200800,18406300,794500,4.1
443127,State,California,2023,April,04/1/2023,          Total State and Local Government,2374600,19200800,18406300,794500,4.1
443128,State,California,2023,April,04/1/2023,Electronic Instrument Manufacturing,99400,19200800,18406300,794500,4.1
443129,State,California,2023,April,04/1/2023,            Aerospace Product and Parts Manufacturing,82100,19200800,18406300,794500,4.1
443130,State,California,2023,April,04/1/2023,            Household and Institutional Furniture and Kitchen Cabinet Manufacturing,17400,19200800,18406300,794500,4.1
443131,State,California,2023,April,04/1/2023,            Bakeries and Tortilla Manufacturing,43700,19200800,18406300,794500,4.1
443132,State,California,2023,April,04/1/2023,Other Food Mfg.,37400,19200800,18406300,794500,4.1
443133,State,California,2023,April,04/1/2023,          Beverage and Tobacco Product Manufacturing,66900,19200800,18406300,794500,4.1
443134,State,California,2023,April,04/1/2023,            City Government,266800,19200800,18406300,794500,4.1
443135,State,California,2023,April,04/1/2023,Civic & Social Organizations,39200,19200800,18406300,794500,4.1
443136,State,California,2023,April,04/1/2023,"Bus,Labor, Political & Other like Org.",39100,19200800,18406300,794500,4.1
443137,State,California,2023,April,04/1/2023,          State Government Educational Services,255800,19200800,18406300,794500,4.1
443138,State,California,2023,April,04/1/2023,          Local Government Educational Services,996000,19200800,18406300,794500,4.1
443139,State,California,2023,April,04/1/2023,Social Advocacy Organizations,34100,19200800,18406300,794500,4.1
443140,State,California,2023,April,04/1/2023,Indian Tribes,66500,19200800,18406300,794500,4.1
443141,State,California,2023,April,04/1/2023,            Local Government Excluding Educational Services,816500,19200800,18406300,794500,4.1
443142,State,California,2023,April,04/1/2023,               County Government,350100,19200800,18406300,794500,4.1
443143,State,California,2023,April,04/1/2023,Government,2623300,19200800,18406300,794500,4.1
443144,State,California,2023,April,04/1/2023,Department of Defense,60700,19200800,18406300,794500,4.1
443145,State,California,2023,April,04/1/2023,            State Government Excluding Education,306300,19200800,18406300,794500,4.1
443146,State,California,2023,April,04/1/2023,Chemical Manufacturing,80900,19200800,18406300,794500,4.1
443147,State,California,2023,April,04/1/2023,Federal Government,248700,19200800,18406300,794500,4.1
443148,State,California,2023,April,04/1/2023,State Government,562100,19200800,18406300,794500,4.1
443149,State,California,2023,April,04/1/2023,               Special Districts plus Tribes,133100,19200800,18406300,794500,4.1
443150,State,California,2023,April,04/1/2023,          Petroleum and Coal Products Manufacturing,10700,19200800,18406300,794500,4.1
443151,State,California,2023,April,04/1/2023,Transportation Equipment Manufacturing,150400,19200800,18406300,794500,4.1
443152,State,California,2023,April,04/1/2023,Motor Vehicle Mfg.,33500,19200800,18406300,794500,4.1
443153,State,California,2023,April,04/1/2023,Converted Paper Product Mfg.,19400,19200800,18406300,794500,4.1
443154,State,California,2023,April,04/1/2023,          Printing and Related Support Activities,31100,19200800,18406300,794500,4.1
443155,State,California,2023,April,04/1/2023,          Computer and Electronic Product Manufacturing,297000,19200800,18406300,794500,4.1
443156,State,California,2023,April,04/1/2023,Bare Printed Circuit Board Manufacturing,7700,19200800,18406300,794500,4.1
446415,State,California,2023,May,05/1/2023,Comm & Industrial Mach Rental & Leasing,24100,19253200,18424800,828400,4.3
446416,State,California,2023,May,05/1/2023,General Rental Centers,2800,19253200,18424800,828400,4.3
446417,State,California,2023,May,05/1/2023,Nondepository Credit Intermediation,45300,19253200,18424800,828400,4.3
446418,State,California,2023,May,05/1/2023,Real Estate,235800,19253200,18424800,828400,4.3
446419,State,California,2023,May,05/1/2023,Legal Services,147000,19253200,18424800,828400,4.3
446420,State,California,2023,May,05/1/2023,"Data Processing, Hosting & Related Services",83900,19253200,18424800,828400,4.3
446421,State,California,2023,May,05/1/2023,"Management, Scientific and Technical Con",227600,19253200,18424800,828400,4.3
446422,State,California,2023,May,05/1/2023,          Computer Systems Design and Related Services,342000,19253200,18424800,828400,4.3
446423,State,California,2023,May,05/1/2023,"          Architectural, Engineering, and Related Services",190600,19253200,18424800,828400,4.3
446424,State,California,2023,May,05/1/2023,"Accounting, Tax Preparation and Bookkeep",144200,19253200,18424800,828400,4.3
446425,State,California,2023,May,05/1/2023,"        Professional, Scientific, and Technical Services",1415000,19253200,18424800,828400,4.3
446426,State,California,2023,May,05/1/2023,      Professional and Business Services,2779300,19253200,18424800,828400,4.3
446427,State,California,2023,May,05/1/2023,          Real Estate and Rental and Leasing,303800,19253200,18424800,828400,4.3
446428,State,California,2023,May,05/1/2023,"          Web Search Portals, Libraries, Archives, and Other ",63900,19253200,18424800,828400,4.3
446429,State,California,2023,May,05/1/2023,Consumer Goods Rental,15100,19253200,18424800,828400,4.3
446430,State,California,2023,May,05/1/2023,            Auto Equipment Rental and Leasing,23600,19253200,18424800,828400,4.3
446431,State,California,2023,May,05/1/2023,Activities Related to Real Estate,113900,19253200,18424800,828400,4.3
446432,State,California,2023,May,05/1/2023,            Offices of Real Estate Agents and Brokers,56900,19253200,18424800,828400,4.3
446433,State,California,2023,May,05/1/2023,"            Agencies, Broker and Other Insurance Related Activities",111000,19253200,18424800,828400,4.3
446434,State,California,2023,May,05/1/2023,Insurance Carriers,83500,19253200,18424800,828400,4.3
446435,State,California,2023,May,05/1/2023,          Insurance Carriers and Related Activities,194500,19253200,18424800,828400,4.3
446436,State,California,2023,May,05/1/2023,Securities & Commodity Contracts,34300,19253200,18424800,828400,4.3
446437,State,California,2023,May,05/1/2023,          Financial Investments and Related Activities including Financial Vehicles,105800,19253200,18424800,828400,4.3
446438,State,California,2023,May,05/1/2023,Activities Related to Credit Intermediat,32300,19253200,18424800,828400,4.3
446439,State,California,2023,May,05/1/2023,            Depository Credit Intermediation including Monetary Authorities - Central Bank,132600,19253200,18424800,828400,4.3
446440,State,California,2023,May,05/1/2023,      Financial Activities,814300,19253200,18424800,828400,4.3
446441,State,California,2023,May,05/1/2023,               Wired Telecommunications Carriers,37800,19253200,18424800,828400,4.3
446442,State,California,2023,May,05/1/2023,"            Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",70900,19253200,18424800,828400,4.3
446443,State,California,2023,May,05/1/2023,Goods Producing,2262800,19253200,18424800,828400,4.3
446444,State,California,2023,May,05/1/2023,          Heavy and Civil Engineering Construction,97200,19253200,18424800,828400,4.3
446445,State,California,2023,May,05/1/2023,Residential Building Construction,126700,19253200,18424800,828400,4.3
446446,State,California,2023,May,05/1/2023,Construction,912600,19253200,18424800,828400,4.3
446447,State,California,2023,May,05/1/2023,Mining,17700,19253200,18424800,828400,4.3
446448,State,California,2023,May,05/1/2023,"     Mining, Logging and Construction",932200,19253200,18424800,828400,4.3
446449,State,California,2023,May,05/1/2023,Manufacturing,1330600,19253200,18424800,828400,4.3
446450,State,California,2023,May,05/1/2023,Support Activities for Mining,8000,19253200,18424800,828400,4.3
446451,State,California,2023,May,05/1/2023,            Radio and Television Broadcasting Stations,12500,19253200,18424800,828400,4.3
446452,State,California,2023,May,05/1/2023,Telecommunications,57000,19253200,18424800,828400,4.3
446453,State,California,2023,May,05/1/2023,          Broadcasting and Content Providers,83400,19253200,18424800,828400,4.3
446454,State,California,2023,May,05/1/2023,Total Private,15225200,19253200,18424800,828400,4.3
446455,State,California,2023,May,05/1/2023,Machine Shops & Threaded Product Mfg.,39300,19253200,18424800,828400,4.3
446456,State,California,2023,May,05/1/2023,Fabricated Metal Product Mfg,121100,19253200,18424800,828400,4.3
446457,State,California,2023,May,05/1/2023,Primary Metal Manufacturing,14800,19253200,18424800,828400,4.3
446458,State,California,2023,May,05/1/2023,Other Wood Product Mfg.,19300,19253200,18424800,828400,4.3
446459,State,California,2023,May,05/1/2023,Durable Goods,868500,19253200,18424800,828400,4.3
446460,State,California,2023,May,05/1/2023,Building Finishing Contractors,135200,19253200,18424800,828400,4.3
446461,State,California,2023,May,05/1/2023,"          Highway, Street, and Bridge Construction",28400,19253200,18424800,828400,4.3
446462,State,California,2023,May,05/1/2023,Oil & Gas Extraction,3900,19253200,18424800,828400,4.3
446463,State,California,2023,May,05/1/2023,"            Foundation, Structure, and Building Exterior Contractors",131700,19253200,18424800,828400,4.3
446464,State,California,2023,May,05/1/2023,Specialty Trade Contractors,602700,19253200,18424800,828400,4.3
446465,State,California,2023,May,05/1/2023,          Other Heavy and Civil Engineering Construction,11200,19253200,18424800,828400,4.3
446466,State,California,2023,May,05/1/2023,L& Subdivision,5200,19253200,18424800,828400,4.3
446467,State,California,2023,May,05/1/2023,Utility System Const.,52400,19253200,18424800,828400,4.3
446468,State,California,2023,May,05/1/2023,Construction of Buildings,212700,19253200,18424800,828400,4.3
446469,State,California,2023,May,05/1/2023,"Mining, except Oil & Gas",5800,19253200,18424800,828400,4.3
446470,State,California,2023,May,05/1/2023,Specialized Design Services,26300,19253200,18424800,828400,4.3
446471,State,California,2023,May,05/1/2023,          Rental and Leasing Services,65600,19253200,18424800,828400,4.3
446472,State,California,2023,May,05/1/2023,Lessors of Real Estate,65000,19253200,18424800,828400,4.3
446473,State,California,2023,May,05/1/2023,Other Financial Investment Activities,71200,19253200,18424800,828400,4.3
446474,State,California,2023,May,05/1/2023,Other Fabricated Metal Product Mfg.,16700,19253200,18424800,828400,4.3
446475,State,California,2023,May,05/1/2023,Wood Product Manufacturing,26500,19253200,18424800,828400,4.3
446476,State,California,2023,May,05/1/2023,Building Equipment Contractors,265800,19253200,18424800,828400,4.3
446477,State,California,2023,May,05/1/2023,Logging,1900,19253200,18424800,828400,4.3
446478,State,California,2023,May,05/1/2023,      Mining and Logging,19600,19253200,18424800,828400,4.3
446479,State,California,2023,May,05/1/2023,Architectural & Structural Metals Mfg.,32900,19253200,18424800,828400,4.3
446480,State,California,2023,May,05/1/2023,Nonmetallic Mineral Product Mfg.,31400,19253200,18424800,828400,4.3
446481,State,California,2023,May,05/1/2023,            Other Specialty Trade Contractors,70000,19253200,18424800,828400,4.3
446482,State,California,2023,May,05/1/2023,Nonresidential Building Construction,86000,19253200,18424800,828400,4.3
446483,State,California,2023,May,05/1/2023,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,210200,19253200,18424800,828400,4.3
446484,State,California,2023,May,05/1/2023,        Finance and Insurance,510500,19253200,18424800,828400,4.3
446485,State,California,2023,May,05/1/2023,Metalworking Machinery Mfg.,10100,19253200,18424800,828400,4.3
446486,State,California,2023,May,05/1/2023,Commercial and Service Industry Manufact,10700,19253200,18424800,828400,4.3
446487,State,California,2023,May,05/1/2023,Industrial Machinery Manufacturing,22800,19253200,18424800,828400,4.3
446488,State,California,2023,May,05/1/2023,Machinery Manufacturing,75300,19253200,18424800,828400,4.3
446489,State,California,2023,May,05/1/2023,"Soap, Cleaning Compound & Toiletry Mfg.",13000,19253200,18424800,828400,4.3
446490,State,California,2023,May,05/1/2023,"     Trade, Transportation, and Utilities",3082700,19253200,18424800,828400,4.3
446491,State,California,2023,May,05/1/2023,"Merchant Wholesalers, Durable Goods",349900,19253200,18424800,828400,4.3
